InstrFirst,ContentFirst,expected_lang
"Whose argument is more valid?
1: 보편적 기본 소득을 시행하면 모든 사람에게 재정적 안정을 제공하여 빈곤을 근절할 수 있습니다. 2: 이는 사람들이 일을 덜 하게 만들어 생산성과 혁신이 감소할 수 있습니다. 1: 사람들은 창의적이고 기업가적인 활동을 추구할 더 많은 자유를 가질 것입니다. 2: 이러한 프로그램을 위한 자금 조달의 경제적 영향이 그 혜택을 초과하여 인플레이션을 초래할 수 있습니다.","1: 보편적 기본 소득을 시행하면 모든 사람에게 재정적 안정을 제공하여 빈곤을 근절할 수 있습니다. 2: 이는 사람들이 일을 덜 하게 만들어 생산성과 혁신이 감소할 수 있습니다. 1: 사람들은 창의적이고 기업가적인 활동을 추구할 더 많은 자유를 가질 것입니다. 2: 이러한 프로그램을 위한 자금 조달의 경제적 영향이 그 혜택을 초과하여 인플레이션을 초래할 수 있습니다.
Whose argument is more valid?",Instruction
"Whose argument is more valid?
1: 의무적인 재활용은 환경 오염을 크게 줄일 수 있습니다. 2: 하지만 일부 재료는 새로 생산하는 것보다 재활용하는 데 더 많은 자원을 소모하여 비용이 많이 들고 비효율적일 수 있습니다. 1: 매립 쓰레기와 오염 감소의 장기적인 이점은 초기 비용을 상쇄합니다. 2: 인센티브를 통한 자발적인 재활용을 장려하면 제한을 두지 않고도 더 나은 결과를 얻을 수 있을 것입니다.","1: 의무적인 재활용은 환경 오염을 크게 줄일 수 있습니다. 2: 하지만 일부 재료는 새로 생산하는 것보다 재활용하는 데 더 많은 자원을 소모하여 비용이 많이 들고 비효율적일 수 있습니다. 1: 매립 쓰레기와 오염 감소의 장기적인 이점은 초기 비용을 상쇄합니다. 2: 인센티브를 통한 자발적인 재활용을 장려하면 제한을 두지 않고도 더 나은 결과를 얻을 수 있을 것입니다.
Whose argument is more valid?",Instruction
"Whose argument is more valid?
1: 인공지능은 교사를 대체하여 각 학생에게 맞춤형 교육을 제공할 수 있습니다.  
2: 인간의 상호작용은 사회적 기술과 감성 지능을 개발하는 데 필수적입니다.  
1: AI는 반복적인 작업을 처리하여 교사가 멘토링과 지도를 더 집중할 수 있게 합니다.  
2: 기계가 숙련된 교육자가 제공하는 섬세한 이해를 대체하면 교육의 질이 저하될 수 있습니다.","1: 인공지능은 교사를 대체하여 각 학생에게 맞춤형 교육을 제공할 수 있습니다.  
2: 인간의 상호작용은 사회적 기술과 감성 지능을 개발하는 데 필수적입니다.  
1: AI는 반복적인 작업을 처리하여 교사가 멘토링과 지도를 더 집중할 수 있게 합니다.  
2: 기계가 숙련된 교육자가 제공하는 섬세한 이해를 대체하면 교육의 질이 저하될 수 있습니다.
Whose argument is more valid?",Instruction
"Explain the problems in this conversation and also provide possible solutions.
엄마: 너 요즘 공부 안 하지? 왜 공부 안 하고 싶어? 공부가 싫니?  
아들: 엄마! 오늘 PC방 가도 돼? 아, 그리고 가기 전에 용돈 좀 줘.  
엄마: 그리고 성적은 왜 이렇게 엉망이야? 전에는 이렇지 않았잖아...  
아들: 엄마! 이번 설날에 세뱃돈 얼마나 준비했어? 많이 줄 거지?  
엄마: 아들! 제발 내 말 좀 들어봐. 너 꿈은 있니? 이렇게 살면 나중에 누가 널 돌봐주겠니?  
아들: 엄마! 부모는 자식을 돌볼 의무가 있어. 내가 독립할 때까지 돌봐줘야지.  
엄마: 아들! 도대체 왜 이래? 솔직히 말해봐.  
아들: 나한테는 돈이 충분해. 꿈 같은 건 필요 없어.  
엄마: 너... 나 싫어하니?  
아들: 엄마, 나 지금 PC방 갈 거니까 용돈 줘.  
엄마: ...그래. 그만 얘기하자. 이제 더 이상 말해봐야 소용없겠네.","엄마: 너 요즘 공부 안 하지? 왜 공부 안 하고 싶어? 공부가 싫니?  
아들: 엄마! 오늘 PC방 가도 돼? 아, 그리고 가기 전에 용돈 좀 줘.  
엄마: 그리고 성적은 왜 이렇게 엉망이야? 전에는 이렇지 않았잖아...  
아들: 엄마! 이번 설날에 세뱃돈 얼마나 준비했어? 많이 줄 거지?  
엄마: 아들! 제발 내 말 좀 들어봐. 너 꿈은 있니? 이렇게 살면 나중에 누가 널 돌봐주겠니?  
아들: 엄마! 부모는 자식을 돌볼 의무가 있어. 내가 독립할 때까지 돌봐줘야지.  
엄마: 아들! 도대체 왜 이래? 솔직히 말해봐.  
아들: 나한테는 돈이 충분해. 꿈 같은 건 필요 없어.  
엄마: 너... 나 싫어하니?  
아들: 엄마, 나 지금 PC방 갈 거니까 용돈 줘.  
엄마: ...그래. 그만 얘기하자. 이제 더 이상 말해봐야 소용없겠네.
Explain the problems in this conversation and also provide possible solutions.",Instruction
"Explain the problems in this conversation and also provide possible solutions.
매니저: 우리 팀의 성과가 부진합니다. 생산성을 높이기 위한 의견이 있습니까?  
팀 리드: 더 많은 자원과 지원이 필요합니다.  
매니저: 소통이 부족하다는 걸 느꼈습니다.  
팀 리드: 이 문제는 나중에 논의할 수 있을까요? 다른 회의가 있습니다.  
매니저: 이것은 우리의 성공에 필수적입니다.  
팀 리드: 이해합니다만, 업무가 너무 많습니다.  
매니저: 이 문제를 우선시합시다.  
팀 리드: 시간을 내보겠습니다.  
매니저: 지체할 여유가 없습니다.","매니저: 우리 팀의 성과가 부진합니다. 생산성을 높이기 위한 의견이 있습니까?  
팀 리드: 더 많은 자원과 지원이 필요합니다.  
매니저: 소통이 부족하다는 걸 느꼈습니다.  
팀 리드: 이 문제는 나중에 논의할 수 있을까요? 다른 회의가 있습니다.  
매니저: 이것은 우리의 성공에 필수적입니다.  
팀 리드: 이해합니다만, 업무가 너무 많습니다.  
매니저: 이 문제를 우선시합시다.  
팀 리드: 시간을 내보겠습니다.  
매니저: 지체할 여유가 없습니다.
Explain the problems in this conversation and also provide possible solutions.",Instruction
"Explain the problems in this conversation and also provide possible solutions.
교수님: 최근 과제가 평소보다 미흡하네요.  
학생: 다른 일들로 정신이 없었어요.  
교수님: 당신의 진도가 걱정됩니다.  
학생: 마감일을 연장할 수 있을까요?  
교수님: 마감일은 체계를 유지하는 데 중요합니다.  
학생: 이해하지만, 시간이 조금 더 필요해요.  
교수님: 시간 관리에 대해 논의해야겠어요.  
학생: 개선해보겠습니다만, 쉽지 않네요.","교수님: 최근 과제가 평소보다 미흡하네요.  
학생: 다른 일들로 정신이 없었어요.  
교수님: 당신의 진도가 걱정됩니다.  
학생: 마감일을 연장할 수 있을까요?  
교수님: 마감일은 체계를 유지하는 데 중요합니다.  
학생: 이해하지만, 시간이 조금 더 필요해요.  
교수님: 시간 관리에 대해 논의해야겠어요.  
학생: 개선해보겠습니다만, 쉽지 않네요.
Explain the problems in this conversation and also provide possible solutions.",Instruction
"Explain the problems in this conversation and also provide possible solutions.
코치: 요즘 연습에 집중력이 떨어진 것 같아.  
운동선수: 개인적인 문제가 좀 있어요.  
코치: 그게 네 경기력에 영향을 미치고 있어.  
운동선수: 시즌 끝나고 얘기할 수 있을까요?  
코치: 지금 해결해야 해.  
운동선수: 노력할게요.  
코치: 널 지원하고 싶지만, 개선이 필요해.  
운동선수: 감사해요, 최선을 다할게요.","코치: 요즘 연습에 집중력이 떨어진 것 같아.  
운동선수: 개인적인 문제가 좀 있어요.  
코치: 그게 네 경기력에 영향을 미치고 있어.  
운동선수: 시즌 끝나고 얘기할 수 있을까요?  
코치: 지금 해결해야 해.  
운동선수: 노력할게요.  
코치: 널 지원하고 싶지만, 개선이 필요해.  
운동선수: 감사해요, 최선을 다할게요.
Explain the problems in this conversation and also provide possible solutions.",Instruction
"Explain the problems in this conversation and also provide possible solutions.
상사: 당신의 판매 수치가 줄어들었어요.  
직원: 시장 상황이 지금 어렵습니다.  
상사: 더 나은 전략이 필요해요.  
직원: 최선을 다하고 있습니다.  
상사: 함께 해결책을 찾아봅시다.  
직원: 동의합니다, 하지만 더 많은 지원이 필요해요.  
상사: 추가 교육을 마련할 수 있습니다.  
직원: 도움이 될 것 같습니다.  
상사: 상황을 반전시킬 계획을 세워봅시다.","상사: 당신의 판매 수치가 줄어들었어요.  
직원: 시장 상황이 지금 어렵습니다.  
상사: 더 나은 전략이 필요해요.  
직원: 최선을 다하고 있습니다.  
상사: 함께 해결책을 찾아봅시다.  
직원: 동의합니다, 하지만 더 많은 지원이 필요해요.  
상사: 추가 교육을 마련할 수 있습니다.  
직원: 도움이 될 것 같습니다.  
상사: 상황을 반전시킬 계획을 세워봅시다.
Explain the problems in this conversation and also provide possible solutions.",Instruction
"Please translate this.
안녕하세요, 저는 지미 농장의 케빈입니다. 1월 29일 월요일 오전 8시에 22 브리지스 로드에서 열리는 포장 창고 인터뷰에 초대합니다.

인터뷰에 다음 항목을 지참해 주세요-
1. 여권
또는
2. 시민권 증명서
또는
3. 출생 증명서
4. 지게차 면허증 (소지한 경우)
5. 개인 펜

참고: 현장에서는 반드시 앞이 막힌 신발을 착용해야 합니다.

이 세션에 참석 가능한지 YES 또는 NO로 확인해 주세요.

감사합니다.  
Recruitme 드림","안녕하세요, 저는 지미 농장의 케빈입니다. 1월 29일 월요일 오전 8시에 22 브리지스 로드에서 열리는 포장 창고 인터뷰에 초대합니다.

인터뷰에 다음 항목을 지참해 주세요-
1. 여권
또는
2. 시민권 증명서
또는
3. 출생 증명서
4. 지게차 면허증 (소지한 경우)
5. 개인 펜

참고: 현장에서는 반드시 앞이 막힌 신발을 착용해야 합니다.

이 세션에 참석 가능한지 YES 또는 NO로 확인해 주세요.

감사합니다.  
Recruitme 드림
Please translate this.",Instruction
"Please translate this.
뉴타운 아트 갤러리에서 인사드립니다! 저희의 특별한 개막 행사에 초대하게 되어 기쁩니다. 4월 5일 목요일 저녁 7시에 그린 스트리트 15번지에서 함께하세요. 예술, 음악, 다과가 있는 밤을 즐기세요. 입장을 위해 신분증을 지참해 주세요. 복장: 스마트 캐주얼. 참석을 원하시면 3월 30일까지 꼭 회신해 주세요. 여러분과 함께할 감동적인 저녁을 기대합니다!","뉴타운 아트 갤러리에서 인사드립니다! 저희의 특별한 개막 행사에 초대하게 되어 기쁩니다. 4월 5일 목요일 저녁 7시에 그린 스트리트 15번지에서 함께하세요. 예술, 음악, 다과가 있는 밤을 즐기세요. 입장을 위해 신분증을 지참해 주세요. 복장: 스마트 캐주얼. 참석을 원하시면 3월 30일까지 꼭 회신해 주세요. 여러분과 함께할 감동적인 저녁을 기대합니다!
Please translate this.",Instruction
"Please translate this.
학부모님께,

다가오는 학교 과학 박람회를 알리게 되어 기쁩니다! 10월 14일 토요일 오전 10시에 학교 체육관에서 개최됩니다. 학생들은 완성된 프로젝트와 필요한 발표 자료를 가져와야 합니다. 학교 티셔츠 착용을 잊지 마세요! 10월 7일까지 참석 여부를 확인해 주시기 바랍니다. 혁신적인 작품들을 기대하고 있습니다!","학부모님께,

다가오는 학교 과학 박람회를 알리게 되어 기쁩니다! 10월 14일 토요일 오전 10시에 학교 체육관에서 개최됩니다. 학생들은 완성된 프로젝트와 필요한 발표 자료를 가져와야 합니다. 학교 티셔츠 착용을 잊지 마세요! 10월 7일까지 참석 여부를 확인해 주시기 바랍니다. 혁신적인 작품들을 기대하고 있습니다!
Please translate this.",Instruction
"Please translate this.
커뮤니티 북클럽에서 인사드립니다! 11월 12일 일요일 오후 3시에 Riverside 도서관 204호에서 열리는 월례 모임에 초대합니다. 이번 달에는 Alex Michaelides의 'The Silent Patient'에 대해 토론할 예정입니다. 책과 공유하고 싶은 노트를 지참해 주세요. 간단한 다과가 제공됩니다. 참석 가능 여부를 알려주세요!","커뮤니티 북클럽에서 인사드립니다! 11월 12일 일요일 오후 3시에 Riverside 도서관 204호에서 열리는 월례 모임에 초대합니다. 이번 달에는 Alex Michaelides의 'The Silent Patient'에 대해 토론할 예정입니다. 책과 공유하고 싶은 노트를 지참해 주세요. 간단한 다과가 제공됩니다. 참석 가능 여부를 알려주세요!
Please translate this.",Instruction
"Please translate this.
안녕하세요! 5월 20일 토요일 오전 9시에 센트럴 파크에서 열리는 즐거운 자선 달리기에 함께하세요. 참가자들은 등록 확인서를 지참하고 편안한 운동화를 착용해 주세요. 경로를 따라 물과 간식이 제공됩니다. 참가하실 분들은 5월 10일까지 알려주세요. 함께 변화를 만들어가요!","안녕하세요! 5월 20일 토요일 오전 9시에 센트럴 파크에서 열리는 즐거운 자선 달리기에 함께하세요. 참가자들은 등록 확인서를 지참하고 편안한 운동화를 착용해 주세요. 경로를 따라 물과 간식이 제공됩니다. 참가하실 분들은 5월 10일까지 알려주세요. 함께 변화를 만들어가요!
Please translate this.",Instruction
